Code,Name,Year,Tenure,Number_of_households,Number_Confidence_Intervals,Percent_of_households_in_borough,Percent_Confidence_Intervals
E09000008,Croydon,2015,Total,NA,NA,100,0
E09000009,Ealing,2015,Total,NA,NA,100,0
E09000010,Enfield,2015,Total,NA,NA,100,0
E09000011,Greenwich,2015,Total,NA,NA,100,0
E09000012,Hackney,2015,Total,NA,11200,100,0
E09000013,Hammersmith and Fulham,2015,Total,NA,NA,100,0
E09000014,Haringey,2015,Total,NA,NA,100,0
E09000015,Harrow,2015,Total,NA,NA,100,0
E09000016,Havering,2015,Total,NA,10500,100,0
E09000017,Hillingdon,2015,Total,NA,11300,100,0
E09000018,Hounslow,2015,Total,NA,11300,100,0
E09000019,Islington,2015,Total,NA,10200,100,0
E09000020,Kensington and Chelsea,2015,Total,NA,NA,100,0
E09000021,Kingston upon Thames,2015,Total,NA,NA,100,0
E09000022,Lambeth,2015,Total,NA,NA,100,0
E09000023,Lewisham,2015,Total,NA,NA,100,0
E09000024,Merton,2015,Total,NA,NA,100,0
E09000025,Newham,2015,Total,NA,NA,100,0
E09000026,Redbridge,2015,Total,NA,NA,100,0
E09000027,Richmond upon Thames,2015,Total,NA,NA,100,0
E09000028,Southwark,2015,Total,NA,NA,100,0
E09000029,Sutton,2015,Total,NA,NA,100,0
E09000030,Tower Hamlets,2015,Total,117300,NA,100,0
E09000031,Waltham Forest,2015,Total,NA,NA,100,0
E09000032,Wandsworth,2015,Total,NA,NA,100,0
E09000033,Westminster,2015,Total,NA,NA,100,0
E13000001,Inner London,2015,Total,NA,NA,100,0
E13000002,Outer London,2015,Total,NA,NA,100,0
E12000001,North East,2015,Total,NA,NA,100,0
E12000002,North West,2015,Total,NA,41300,100,0
E12000003,Yorkshire and The Humber,2015,Total,NA,NA,100,0
E12000004,East Midlands,2015,Total,NA,NA,100,0
E12000005,West Midlands,2015,Total,NA,NA,100,0
E12000006,East of England,2015,Total,NA,NA,100,0
E12000007,London,2015,Total,NA,NA,100,0
E12000008,South East,2015,Total,NA,NA,100,0
E12000009,South West,2015,Total,NA,NA,100,0
W92000004,Wales,2015,Total,NA,NA,100,0
S92000003,Scotland,2015,Total,NA,NA,100,0
N92000002,Northern Ireland,2015,Total,NA,NA,100,0
K02000001,UK,2015,Total,NA,NA,100,0
E09000001,City of London,2014,Total,NA,NA,100,0
E09000002,Barking and Dagenham,2014,Total,NA,NA,100,0
E09000003,Barnet,2014,Total,NA,NA,100,0
E09000004,Bexley,2014,Total,NA,NA,100,0
E09000005,Brent,2014,Total,NA,10200,100,0
E09000006,Bromley,2014,Total,NA,NA,100,0
E09000007,Camden,2014,Total,NA,NA,100,0
E09000008,Croydon,2014,Total,NA,NA,100,0
E09000009,Ealing,2014,Total,NA,NA,100,0
E09000010,Enfield,2014,Total,NA,NA,100,0
E09000011,Greenwich,2014,Total,NA,NA,100,0
E09000012,Hackney,2014,Total,NA,11200,100,0
E09000013,Hammersmith and Fulham,2014,Total,NA,NA,100,0
E09000014,Haringey,2014,Total,NA,NA,100,0
E09000015,Harrow,2014,Total,NA,NA,100,0
E09000016,Havering,2014,Total,NA,10500,100,0
E09000017,Hillingdon,2014,Total,NA,11300,100,0
E09000018,Hounslow,2014,Total,NA,11300,100,0
E09000019,Islington,2014,Total,NA,10200,100,0
E09000020,Kensington and Chelsea,2014,Total,NA,NA,100,0
E09000021,Kingston upon Thames,2014,Total,NA,NA,100,0
E09000022,Lambeth,2014,Total,NA,NA,100,0
E09000023,Lewisham,2014,Total,NA,NA,100,0
E09000024,Merton,2014,Total,NA,NA,100,0
E09000025,Newham,2014,Total,NA,NA,100,0
E09000026,Redbridge,2014,Total,NA,NA,100,0
E09000027,Richmond upon Thames,2014,Total,NA,NA,100,0
E09000028,Southwark,2014,Total,NA,NA,100,0
E09000029,Sutton,2014,Total,NA,NA,100,0
E09000030,Tower Hamlets,2014,Total,117300,NA,100,0
E09000031,Waltham Forest,2014,Total,NA,NA,100,0
E09000032,Wandsworth,2014,Total,NA,NA,100,0
E09000033,Westminster,2014,Total,NA,NA,100,0
E13000001,Inner London,2014,Total,NA,NA,100,0
E13000002,Outer London,2014,Total,NA,NA,100,0
E12000001,North East,2014,Total,NA,NA,100,0
E12000002,North West,2014,Total,NA,41300,100,0
E12000003,Yorkshire and The Humber,2014,Total,NA,NA,100,0
E12000004,East Midlands,2014,Total,NA,NA,100,0
E12000005,West Midlands,2014,Total,NA,NA,100,0
E12000006,East of England,2014,Total,NA,NA,100,0
E12000007,London,2014,Total,NA,NA,100,0
E12000008,South East,2014,Total,NA,NA,100,0
E12000009,South West,2014,Total,NA,NA,100,0
W92000004,Wales,2014,Total,NA,NA,100,0
S92000003,Scotland,2014,Total,NA,NA,100,0
N92000002,Northern Ireland,2014,Total,NA,NA,100,0
K02000001,UK,2014,Total,NA,NA,100,0
E09000001,City of London,2013,Total,NA,NA,100,0
E09000002,Barking and Dagenham,2013,Total,NA,NA,100,0
E09000003,Barnet,2013,Total,NA,NA,100,0
E09000004,Bexley,2013,Total,NA,NA,100,0
E09000005,Brent,2013,Total,NA,10200,100,0
E09000006,Bromley,2013,Total,NA,NA,100,0
E09000007,Camden,2013,Total,NA,NA,100,0
E09000008,Croydon,2013,Total,NA,NA,100,0
E09000009,Ealing,2013,Total,NA,NA,100,0
E09000010,Enfield,2013,Total,NA,NA,100,0
E09000011,Greenwich,2013,Total,NA,NA,100,0
E09000012,Hackney,2013,Total,NA,11200,100,0
E09000013,Hammersmith and Fulham,2013,Total,NA,NA,100,0
E09000014,Haringey,2013,Total,NA,NA,100,0
E09000015,Harrow,2013,Total,NA,NA,100,0
E09000016,Havering,2013,Total,NA,10500,100,0
E09000017,Hillingdon,2013,Total,NA,11300,100,0
E09000018,Hounslow,2013,Total,NA,11300,100,0
E09000019,Islington,2013,Total,NA,10200,100,0
E09000020,Kensington and Chelsea,2013,Total,NA,NA,100,0
E09000021,Kingston upon Thames,2013,Total,NA,NA,100,0
E09000022,Lambeth,2013,Total,NA,NA,100,0
E09000023,Lewisham,2013,Total,NA,NA,100,0
E09000024,Merton,2013,Total,NA,NA,100,0
E09000025,Newham,2013,Total,NA,NA,100,0
E09000026,Redbridge,2013,Total,NA,NA,100,0
E09000027,Richmond upon Thames,2013,Total,NA,NA,100,0
E09000028,Southwark,2013,Total,NA,NA,100,0
E09000029,Sutton,2013,Total,NA,NA,100,0
E09000030,Tower Hamlets,2013,Total,117300,NA,100,0
E09000031,Waltham Forest,2013,Total,NA,NA,100,0
E09000032,Wandsworth,2013,Total,NA,NA,100,0
E09000033,Westminster,2013,Total,NA,NA,100,0
E13000001,Inner London,2013,Total,NA,NA,100,0
E13000002,Outer London,2013,Total,NA,NA,100,0
E12000001,North East,2013,Total,NA,NA,100,0
E12000002,North West,2013,Total,NA,41300,100,0
E12000003,Yorkshire and The Humber,2013,Total,NA,NA,100,0
E12000004,East Midlands,2013,Total,NA,NA,100,0
E12000005,West Midlands,2013,Total,NA,NA,100,0
E12000006,East of England,2013,Total,NA,NA,100,0
E12000007,London,2013,Total,NA,NA,100,0
E12000008,South East,2013,Total,NA,NA,100,0
E12000009,South West,2013,Total,NA,NA,100,0
W92000004,Wales,2013,Total,NA,NA,100,0
S92000003,Scotland,2013,Total,NA,NA,100,0
N92000002,Northern Ireland,2013,Total,NA,NA,100,0
K02000001,UK,2013,Total,NA,NA,100,0
E09000001,City of London,2012,Total,NA,NA,100,0
E09000002,Barking and Dagenham,2012,Total,NA,NA,100,0
E09000003,Barnet,2012,Total,NA,NA,100,0
E09000004,Bexley,2012,Total,NA,NA,100,0
E09000005,Brent,2012,Total,NA,10200,100,0
E09000006,Bromley,2012,Total,NA,NA,100,0
E09000007,Camden,2012,Total,NA,NA,100,0
E09000008,Croydon,2012,Total,NA,NA,100,0
E09000009,Ealing,2012,Total,NA,NA,100,0
E09000010,Enfield,2012,Total,NA,NA,100,0
E09000011,Greenwich,2012,Total,NA,NA,100,0
E09000012,Hackney,2012,Total,NA,11200,100,0
E09000013,Hammersmith and Fulham,2012,Total,NA,NA,100,0
E09000014,Haringey,2012,Total,NA,NA,100,0
E09000015,Harrow,2012,Total,NA,NA,100,0
E09000016,Havering,2012,Total,NA,10500,100,0
E09000017,Hillingdon,2012,Total,NA,11300,100,0
E09000018,Hounslow,2012,Total,NA,11300,100,0
E09000019,Islington,2012,Total,NA,10200,100,0
E09000020,Kensington and Chelsea,2012,Total,NA,NA,100,0
E09000021,Kingston upon Thames,2012,Total,NA,NA,100,0
E09000022,Lambeth,2012,Total,NA,NA,100,0
E09000023,Lewisham,2012,Total,NA,NA,100,0
E09000024,Merton,2012,Total,NA,NA,100,0
E09000025,Newham,2012,Total,NA,NA,100,0
E09000026,Redbridge,2012,Total,NA,NA,100,0
E09000027,Richmond upon Thames,2012,Total,NA,NA,100,0
E09000028,Southwark,2012,Total,NA,NA,100,0
E09000029,Sutton,2012,Total,NA,NA,100,0
E09000030,Tower Hamlets,2012,Total,117300,NA,100,0
E09000031,Waltham Forest,2012,Total,NA,NA,100,0
E09000032,Wandsworth,2012,Total,NA,NA,100,0
E09000033,Westminster,2012,Total,NA,NA,100,0
E13000001,Inner London,2012,Total,NA,NA,100,0
E13000002,Outer London,2012,Total,NA,NA,100,0
E12000001,North East,2012,Total,NA,NA,100,0
E12000002,North West,2012,Total,NA,41300,100,0
E12000003,Yorkshire and The Humber,2012,Total,NA,NA,100,0
E12000004,East Midlands,2012,Total,NA,NA,100,0
E12000005,West Midlands,2012,Total,NA,NA,100,0
E12000006,East of England,2012,Total,NA,NA,100,0
E12000007,London,2012,Total,NA,NA,100,0
E12000008,South East,2012,Total,NA,NA,100,0
E12000009,South West,2012,Total,NA,NA,100,0
W92000004,Wales,2012,Total,NA,NA,100,0
S92000003,Scotland,2012,Total,NA,NA,100,0
N92000002,Northern Ireland,2012,Total,NA,NA,100,0
K02000001,UK,2012,Total,NA,NA,100,0
E09000001,City of London,2011,Total,NA,NA,100,0
E09000002,Barking and Dagenham,2011,Total,NA,NA,100,0
E09000003,Barnet,2011,Total,NA,NA,100,0
E09000004,Bexley,2011,Total,NA,NA,100,0
E09000005,Brent,2011,Total,NA,10200,100,0
E09000006,Bromley,2011,Total,NA,NA,100,0
E09000007,Camden,2011,Total,NA,NA,100,0
E09000008,Croydon,2011,Total,NA,NA,100,0
E09000009,Ealing,2011,Total,NA,NA,100,0
E09000010,Enfield,2011,Total,NA,NA,100,0
E09000011,Greenwich,2011,Total,NA,NA,100,0
E09000012,Hackney,2011,Total,NA,11200,100,0
E09000013,Hammersmith and Fulham,2011,Total,NA,NA,100,0
E09000014,Haringey,2011,Total,NA,NA,100,0
E09000015,Harrow,2011,Total,NA,NA,100,0
E09000016,Havering,2011,Total,NA,10500,100,0
E09000017,Hillingdon,2011,Total,NA,11300,100,0
E09000018,Hounslow,2011,Total,NA,11300,100,0
E09000019,Islington,2011,Total,NA,10200,100,0
E09000020,Kensington and Chelsea,2011,Total,NA,NA,100,0
E09000021,Kingston upon Thames,2011,Total,NA,NA,100,0
E09000022,Lambeth,2011,Total,NA,NA,100,0
E09000023,Lewisham,2011,Total,NA,NA,100,0
E09000024,Merton,2011,Total,NA,NA,100,0
E09000025,Newham,2011,Total,NA,NA,100,0
E09000026,Redbridge,2011,Total,NA,NA,100,0
E09000027,Richmond upon Thames,2011,Total,NA,NA,100,0
E09000028,Southwark,2011,Total,NA,NA,100,0
E09000029,Sutton,2011,Total,NA,NA,100,0
E09000030,Tower Hamlets,2011,Total,117300,NA,100,0
E09000031,Waltham Forest,2011,Total,NA,NA,100,0
E09000032,Wandsworth,2011,Total,NA,NA,100,0
E09000033,Westminster,2011,Total,NA,NA,100,0
E13000001,Inner London,2011,Total,NA,NA,100,0
E13000002,Outer London,2011,Total,NA,NA,100,0
E12000001,North East,2011,Total,NA,NA,100,0
E12000002,North West,2011,Total,NA,41300,100,0
E12000003,Yorkshire and The Humber,2011,Total,NA,NA,100,0
E12000004,East Midlands,2011,Total,NA,NA,100,0
E12000005,West Midlands,2011,Total,NA,NA,100,0
E12000006,East of England,2011,Total,NA,NA,100,0
E12000007,London,2011,Total,NA,NA,100,0
E12000008,South East,2011,Total,NA,NA,100,0
E12000009,South West,2011,Total,NA,NA,100,0
W92000004,Wales,2011,Total,NA,NA,100,0
S92000003,Scotland,2011,Total,NA,NA,100,0
N92000002,Northern Ireland,2011,Total,NA,NA,100,0
K02000001,UK,2011,Total,NA,NA,100,0
E09000001,City of London,2010,Total,NA,NA,100,0
E09000002,Barking and Dagenham,2010,Total,NA,NA,100,0
E09000003,Barnet,2010,Total,NA,NA,100,0
E09000004,Bexley,2010,Total,NA,NA,100,0
E09000005,Brent,2010,Total,NA,10200,100,0
E09000006,Bromley,2010,Total,NA,NA,100,0
E09000007,Camden,2010,Total,NA,NA,100,0
E09000008,Croydon,2010,Total,NA,NA,100,0
E09000009,Ealing,2010,Total,NA,NA,100,0
E09000010,Enfield,2010,Total,NA,NA,100,0
E09000011,Greenwich,2010,Total,NA,NA,100,0
E09000012,Hackney,2010,Total,NA,11200,100,0
E09000013,Hammersmith and Fulham,2010,Total,NA,NA,100,0
E09000014,Haringey,2010,Total,NA,NA,100,0
E09000015,Harrow,2010,Total,NA,NA,100,0
E09000016,Havering,2010,Total,NA,10500,100,0
E09000017,Hillingdon,2010,Total,NA,11300,100,0
E09000018,Hounslow,2010,Total,NA,11300,100,0
E09000019,Islington,2010,Total,NA,10200,100,0
E09000020,Kensington and Chelsea,2010,Total,NA,NA,100,0
E09000021,Kingston upon Thames,2010,Total,NA,NA,100,0
E09000022,Lambeth,2010,Total,NA,NA,100,0
E09000023,Lewisham,2010,Total,NA,NA,100,0
E09000024,Merton,2010,Total,NA,NA,100,0
E09000025,Newham,2010,Total,NA,NA,100,0
E09000026,Redbridge,2010,Total,NA,NA,100,0
E09000027,Richmond upon Thames,2010,Total,NA,NA,100,0
E09000028,Southwark,2010,Total,NA,NA,100,0
E09000029,Sutton,2010,Total,NA,NA,100,0
E09000030,Tower Hamlets,2010,Total,117300,NA,100,0
E09000031,Waltham Forest,2010,Total,NA,NA,100,0
E09000032,Wandsworth,2010,Total,NA,NA,100,0
E09000033,Westminster,2010,Total,NA,NA,100,0
E13000001,Inner London,2010,Total,NA,NA,100,0
E13000002,Outer London,2010,Total,NA,NA,100,0
E12000001,North East,2010,Total,NA,NA,100,0
E12000002,North West,2010,Total,NA,41300,100,0
E12000003,Yorkshire and The Humber,2010,Total,NA,NA,100,0
E12000004,East Midlands,2010,Total,NA,NA,100,0
E12000005,West Midlands,2010,Total,NA,NA,100,0
E12000006,East of England,2010,Total,NA,NA,100,0
E12000007,London,2010,Total,NA,NA,100,0
E12000008,South East,2010,Total,NA,NA,100,0
E12000009,South West,2010,Total,NA,NA,100,0
W92000004,Wales,2010,Total,NA,NA,100,0
S92000003,Scotland,2010,Total,NA,NA,100,0
N92000002,Northern Ireland,2010,Total,NA,NA,100,0
K02000001,UK,2010,Total,NA,NA,100,0
E09000001,City of London,2009,Total,NA,NA,100,0
E09000002,Barking and Dagenham,2009,Total,NA,NA,100,0
E09000003,Barnet,2009,Total,NA,NA,100,0
E09000004,Bexley,2009,Total,NA,NA,100,0
E09000005,Brent,2009,Total,NA,10200,100,0
E09000006,Bromley,2009,Total,NA,NA,100,0
E09000007,Camden,2009,Total,NA,NA,100,0
E09000008,Croydon,2009,Total,NA,NA,100,0
E09000009,Ealing,2009,Total,NA,NA,100,0
E09000010,Enfield,2009,Total,NA,NA,100,0
E09000011,Greenwich,2009,Total,NA,NA,100,0
E09000012,Hackney,2009,Total,NA,11200,100,0
E09000013,Hammersmith and Fulham,2009,Total,NA,NA,100,0
E09000014,Haringey,2009,Total,NA,NA,100,0
E09000015,Harrow,2009,Total,NA,NA,100,0
E09000016,Havering,2009,Total,NA,10500,100,0
E09000017,Hillingdon,2009,Total,NA,11300,100,0
E09000018,Hounslow,2009,Total,NA,11300,100,0
E09000019,Islington,2009,Total,NA,10200,100,0
E09000020,Kensington and Chelsea,2009,Total,NA,NA,100,0
E09000021,Kingston upon Thames,2009,Total,NA,NA,100,0
E09000022,Lambeth,2009,Total,NA,NA,100,0
E09000023,Lewisham,2009,Total,NA,NA,100,0
E09000024,Merton,2009,Total,NA,NA,100,0
E09000025,Newham,2009,Total,NA,NA,100,0
E09000026,Redbridge,2009,Total,NA,NA,100,0
E09000027,Richmond upon Thames,2009,Total,NA,NA,100,0
E09000028,Southwark,2009,Total,NA,NA,100,0
E09000029,Sutton,2009,Total,NA,NA,100,0
E09000030,Tower Hamlets,2009,Total,117300,NA,100,0
E09000031,Waltham Forest,2009,Total,NA,NA,100,0
E09000032,Wandsworth,2009,Total,NA,NA,100,0
E09000033,Westminster,2009,Total,NA,NA,100,0
E13000001,Inner London,2009,Total,NA,NA,100,0
E13000002,Outer London,2009,Total,NA,NA,100,0
E12000001,North East,2009,Total,NA,NA,100,0
E12000002,North West,2009,Total,NA,41300,100,0
E12000003,Yorkshire and The Humber,2009,Total,NA,NA,100,0
E12000004,East Midlands,2009,Total,NA,NA,100,0
E12000005,West Midlands,2009,Total,NA,NA,100,0
E12000006,East of England,2009,Total,NA,NA,100,0
E12000007,London,2009,Total,NA,NA,100,0
E12000008,South East,2009,Total,NA,NA,100,0
E12000009,South West,2009,Total,NA,NA,100,0
W92000004,Wales,2009,Total,NA,NA,100,0
S92000003,Scotland,2009,Total,NA,NA,100,0
N92000002,Northern Ireland,2009,Total,NA,NA,100,0
K02000001,UK,2009,Total,NA,NA,100,0
E09000001,City of London,2008,Total,NA,NA,100,0
E09000002,Barking and Dagenham,2008,Total,NA,NA,100,0
E09000003,Barnet,2008,Total,NA,NA,100,0
E09000004,Bexley,2008,Total,NA,NA,100,0
E09000005,Brent,2008,Total,NA,10200,100,0
E09000006,Bromley,2008,Total,NA,NA,100,0
E09000007,Camden,2008,Total,NA,NA,100,0
E09000008,Croydon,2008,Total,NA,NA,100,0
E09000009,Ealing,2008,Total,NA,NA,100,0
E09000010,Enfield,2008,Total,NA,NA,100,0
E09000011,Greenwich,2008,Total,NA,NA,100,0
E09000012,Hackney,2008,Total,NA,11200,100,0
E09000013,Hammersmith and Fulham,2008,Total,NA,NA,100,0
E09000014,Haringey,2008,Total,NA,NA,100,0
E09000015,Harrow,2008,Total,NA,NA,100,0
E09000016,Havering,2008,Total,NA,10500,100,0
E09000017,Hillingdon,2008,Total,NA,11300,100,0
E09000018,Hounslow,2008,Total,NA,11300,100,0
E09000019,Islington,2008,Total,NA,10200,100,0
E09000020,Kensington and Chelsea,2008,Total,NA,NA,100,0
E09000021,Kingston upon Thames,2008,Total,NA,NA,100,0
E09000022,Lambeth,2008,Total,NA,NA,100,0
E09000023,Lewisham,2008,Total,NA,NA,100,0
E09000024,Merton,2008,Total,NA,NA,100,0
E09000025,Newham,2008,Total,NA,NA,100,0
E09000026,Redbridge,2008,Total,NA,NA,100,0
E09000027,Richmond upon Thames,2008,Total,NA,NA,100,0
E09000028,Southwark,2008,Total,NA,NA,100,0
E09000029,Sutton,2008,Total,NA,NA,100,0
E09000030,Tower Hamlets,2008,Total,117300,NA,100,0
E09000031,Waltham Forest,2008,Total,NA,NA,100,0
E09000032,Wandsworth,2008,Total,NA,NA,100,0
E09000033,Westminster,2008,Total,NA,NA,100,0
E13000001,Inner London,2008,Total,NA,NA,100,0
E13000002,Outer London,2008,Total,NA,NA,100,0
E12000001,North East,2008,Total,NA,NA,100,0
E12000002,North West,2008,Total,NA,41300,100,0
E12000003,Yorkshire and The Humber,2008,Total,NA,NA,100,0
E12000004,East Midlands,2008,Total,NA,NA,100,0
E12000005,West Midlands,2008,Total,NA,NA,100,0
E12000006,East of England,2008,Total,NA,NA,100,0
E12000007,London,2008,Total,NA,NA,100,0
E12000008,South East,2008,Total,NA,NA,100,0
E12000009,South West,2008,Total,NA,NA,100,0
W92000004,Wales,2008,Total,NA,NA,100,0
S92000003,Scotland,2008,Total,NA,NA,100,0
N92000002,Northern Ireland,2008,Total,NA,NA,100,0
K02000001,UK,2008,Total,NA,NA,100,0
E09000001,City of London,2007,Total,NA,NA,100,0
E09000002,Barking and Dagenham,2007,Total,NA,NA,100,0
E09000003,Barnet,2007,Total,NA,NA,100,0
E09000004,Bexley,2007,Total,NA,NA,100,0
E09000005,Brent,2007,Total,NA,10200,100,0
E09000006,Bromley,2007,Total,NA,NA,100,0
E09000007,Camden,2007,Total,NA,NA,100,0
E09000008,Croydon,2007,Total,NA,NA,100,0
E09000009,Ealing,2007,Total,NA,NA,100,0
E09000010,Enfield,2007,Total,NA,NA,100,0
E09000011,Greenwich,2007,Total,NA,NA,100,0
E09000012,Hackney,2007,Total,NA,11200,100,0
E09000013,Hammersmith and Fulham,2007,Total,NA,NA,100,0
E09000014,Haringey,2007,Total,NA,NA,100,0
E09000015,Harrow,2007,Total,NA,NA,100,0
E09000016,Havering,2007,Total,NA,10500,100,0
E09000017,Hillingdon,2007,Total,NA,11300,100,0
E09000018,Hounslow,2007,Total,NA,11300,100,0
E09000019,Islington,2007,Total,NA,10200,100,0
E09000020,Kensington and Chelsea,2007,Total,NA,NA,100,0
E09000021,Kingston upon Thames,2007,Total,NA,NA,100,0
E09000022,Lambeth,2007,Total,NA,NA,100,0
E09000023,Lewisham,2007,Total,NA,NA,100,0
E09000024,Merton,2007,Total,NA,NA,100,0
E09000025,Newham,2007,Total,NA,NA,100,0
E09000026,Redbridge,2007,Total,NA,NA,100,0
E09000027,Richmond upon Thames,2007,Total,NA,NA,100,0
E09000028,Southwark,2007,Total,NA,NA,100,0
E09000029,Sutton,2007,Total,NA,NA,100,0
E09000030,Tower Hamlets,2007,Total,117300,NA,100,0
E09000031,Waltham Forest,2007,Total,NA,NA,100,0
E09000032,Wandsworth,2007,Total,NA,NA,100,0
E09000033,Westminster,2007,Total,NA,NA,100,0
E13000001,Inner London,2007,Total,NA,NA,100,0
E13000002,Outer London,2007,Total,NA,NA,100,0
E12000001,North East,2007,Total,NA,NA,100,0
E12000002,North West,2007,Total,NA,41300,100,0
E12000003,Yorkshire and The Humber,2007,Total,NA,NA,100,0
E12000004,East Midlands,2007,Total,NA,NA,100,0
E12000005,West Midlands,2007,Total,NA,NA,100,0
E12000006,East of England,2007,Total,NA,NA,100,0
E12000007,London,2007,Total,NA,NA,100,0
E12000008,South East,2007,Total,NA,NA,100,0
E12000009,South West,2007,Total,NA,NA,100,0
W92000004,Wales,2007,Total,NA,NA,100,0
S92000003,Scotland,2007,Total,NA,NA,100,0
N92000002,Northern Ireland,2007,Total,NA,NA,100,0
K02000001,UK,2007,Total,NA,NA,100,0
E09000001,City of London,2006,Total,NA,NA,100,0
E09000002,Barking and Dagenham,2006,Total,NA,NA,100,0
E09000003,Barnet,2006,Total,NA,NA,100,0
E09000004,Bexley,2006,Total,NA,NA,100,0
E09000005,Brent,2006,Total,NA,10200,100,0
E09000006,Bromley,2006,Total,NA,NA,100,0
E09000007,Camden,2006,Total,NA,NA,100,0
E09000008,Croydon,2006,Total,NA,NA,100,0
